"","price","bedrooms","bathrooms","sqft","neighborhood","status","address"
"111101",749000,4,"2",NA,"East New York","sold","5 Folsom Pl #A, Brooklyn, NY 11208"
"11211",715000,0,"1",NA,"East New York","sold","Miller Ave, Brooklyn, NY 11207"
"11311",575000,2,"1",3080,"East New York","sold","771 Hendrix St, Brooklyn, NY 11207"
"11411",876000,6,"3",2400,"East New York","sold","28 Vermont St, Brooklyn, NY 11207"
"11511",299000,1,"1",643,"East New York","sold","380 Cozine Ave #2F, Brooklyn, NY 11207"
"11611",20000,0,"1",2640,"East New York","sold","3482 Fulton St, Brooklyn, NY 11208"
"11711",820000,5,"3",NA,"East New York","sold","801 Logan St, Brooklyn, NY 11208"
"11811",350000,9,"4",NA,"East New York","sold","281 Wyona St, Brooklyn, NY 11207"
"11911",920000,0,"1",2750,"East New York","sold","796 Crescent St, Brooklyn, NY 11208"
"12011",8e+05,7,"3",NA,"East New York","sold","555 Pine St, Brooklyn, NY 11208"
"12111",620000,3,"1",1440,"East New York","sold","1105 Stanley Ave, Brooklyn, NY 11208"
"12211",1053000,5,"3",NA,"East New York","sold","139 Norwood Ave, Brooklyn, NY 11208"
"12311",8e+05,6,"3",3000,"East New York","sold","345 Pennsylvania Ave, Brooklyn, NY 11207"
"12411",510000,5,"2",1480,"East New York","sold","163 Montauk Ave, Brooklyn, NY 11208"
"12511",850000,0,"1",3168,"East New York","sold","246 Crescent St, Brooklyn, NY 11208"
"12611",860000,0,"1",NA,"East New York","sold","756 Hendrix St, Brooklyn, NY 11207"
"12711",675000,3,"2",NA,"East New York","sold","83 Miller Ave, Brooklyn, NY 11207"
"12811",637285,6,"3",2050,"East New York","sold","673 Ashford St, Brooklyn, NY 11207"
"12911",675000,3,"3",NA,"East New York","sold","649 Williams Ave, Brooklyn, NY 11207"
"13011",1060000,0,"1",3246,"East New York","sold","3399 Fulton St, Brooklyn, NY 11208"
"13111",1050000,0,"1",3480,"East New York","sold","2748 Atlantic Ave, Brooklyn, NY 11207"
"13211",451000,3,"2",NA,"East New York","sold","93 Doscher St, Brooklyn, NY 11208"
"13311",7e+05,3,"4",NA,"East New York","sold","755 Belmont Ave, Brooklyn, NY 11208"
"13411",535000,4,"2",1336,"East New York","sold","259 Hendrix St, Brooklyn, NY 11207"
"13511",990000,0,"1",3480,"East New York","sold","503 Ridgewood Ave, Brooklyn, NY 11208"
"13611",810000,0,"1",3600,"East New York","sold","363 Milford St #4, Brooklyn, NY 11208"
"13711",365000,2,"1",920,"East New York","sold","380 Cozine Ave #5C, Brooklyn, NY 11207"
"13811",1050000,8,"6",2955,"East New York","sold","2263 Pitkin Ave, Brooklyn, NY 11207"
"13911",610000,4,"2",1680,"East New York","sold","802 Lincoln Ave, Brooklyn, NY 11208"
"14011",12000,0,"1",1292,"East New York","sold","41 Crystal St, Brooklyn, NY 11208"
"14111",366000,0,"1",2080,"East New York","sold","579 Elton St, Brooklyn, NY 11208"
"14211",4e+05,0,"1",2100,"East New York","sold","1105 Sutter Ave, Brooklyn, NY 11208"
"14311",1225000,0,"1",3927,"East New York","sold","635 Alabama Ave, Brooklyn, NY 11207"
"14411",774000,4,"3",NA,"East New York","sold","307 Autumn Ave, Brooklyn, NY 11208"
"14511",570000,3,"3",NA,"East New York","sold","490 Ashford St, Brooklyn, NY 11207"
"14611",1075000,7,"4",NA,"East New York","sold","166 Norwood Ave, Brooklyn, NY 11208"
"14711",610000,3,"2",NA,"East New York","sold","354 Schenck Ave, Brooklyn, NY 11207"
"14811",730000,4,"2",NA,"East New York","sold","1047 Belmont Ave, Brooklyn, NY 11208"
"14911",618500,7,"3",3200,"East New York","sold","207 Autumn Ave, Brooklyn, NY 11208"
"15011",880000,5,"3",1778,"East New York","sold","229 Autumn Ave, Brooklyn, NY 11208"
"15111",431000,0,"1",1116,"East New York","sold","901 Blake Ave, Brooklyn, NY 11207"
"15211",995000,7,"4",3024,"East New York","sold","50 Schenck Ave, Brooklyn, NY 11207"
"15311",1330000,4,"4",2700,"East New York","sold","233 Highland Blvd, Brooklyn, NY 11207"
"15411",775000,5,"4",1500,"East New York","sold","64 Doscher St, Brooklyn, NY 11208"
"15511",9e+05,3,"1",2000,"East New York","sold","623 Lincoln Ave, Brooklyn, NY 11208"
"15611",1050000,6,"6",3960,"East New York","sold","445 New Lots Ave, Brooklyn, NY 11207"
"15711",6000,0,"1",2000,"East New York","sold","434 Van Siclen Ave, Brooklyn, NY 11207"
"15811",650000,4,"3",NA,"East New York","sold","196 Vermont St, Brooklyn, NY 11207"
"15911",751964,4,"2",1448,"East New York","sold","46 Hendrix St, Brooklyn, NY 11207"
"16011",810000,4,"3",NA,"East New York","sold","22 Folsom Pl, Brooklyn, NY 11208"
"16111",10,6,"2",2160,"East New York","sold","541 Hinsdale St, Brooklyn, NY 11207"
"16211",870000,5,"3",1320,"East New York","sold","73 Crystal St, Brooklyn, NY 11208"
"16311",7e+05,0,"1",1798,"East New York","sold","395 Pine St, Brooklyn, NY 11208"
"16411",10,5,"1",1744,"East New York","sold","394 Essex St, Brooklyn, NY 11208"
"16511",1250000,0,"1",6400,"East New York","sold","2588-2590 Pitkin Ave, Brooklyn, NY 11208"
"16611",26600000,0,"1",NA,"East New York","sold","1676 Bushwick Ave, Brooklyn, NY 11207"
"16711",31000,0,"1",2080,"East New York","sold","16 Grant Ave, Brooklyn, NY 11208"
"16811",10,5,"3",NA,"East New York","sold","505 Pine St, Brooklyn, NY 11208"
"16911",795000,6,"4",NA,"East New York","sold","175 Logan St, Brooklyn, NY 11208"
"17011",425000,0,"2",1840,"East New York","sold","184 Old Mill Rd, Brooklyn, NY 11208"
"17111",6e+05,0,"1",2709,"East New York","sold","552 Jamaica Ave, Brooklyn, NY 11208"
"17211",5e+05,5,"2",1532,"East New York","sold","31 Montauk Ave, Brooklyn, NY 11208"
"17311",294000,0,"1",643,"East New York","sold","200 Cozine Ave #8, Brooklyn, NY 11207"
"17411",10,0,"1",4429,"East New York","sold","145 Euclid Ave, Brooklyn, NY 11208"
"17511",950000,6,"5",NA,"East New York","sold","194 Shepherd Ave, Brooklyn, NY 11208"
"17611",10,0,"1",2400,"East New York","sold","733 Shepherd Ave, Brooklyn, NY 11208"
"17711",940000,6,"3",NA,"East New York","sold","188 Autumn Ave, Brooklyn, NY 11208"
"17811",375000,0,"1",864,"East New York","sold","190 Cozine Ave #6, Brooklyn, NY 11207"
"17911",980000,8,"4",4440,"East New York","sold","1246 Blake Ave, Brooklyn, NY 11208"
"18011",880000,3,"3",2970,"East New York","sold","18 Kiely Pl, Brooklyn, NY 11208"
"18111",1000,0,"1",864,"East New York","sold","400 Cozine Ave #14, Brooklyn, NY 11207"
"18211",210000,0,"1",NA,"East New York","sold","15323 78th St #B, Howard Beach, NY 11414"
"18311",1050000,0,"1",2260,"East New York","sold","475 New Lots Ave, Brooklyn, NY 11207"
"18411",845000,4,"4",NA,"East New York","sold","204 Lincoln Ave, Brooklyn, NY 11208"
"18511",450000,2,"2",1125,"East New York","sold","15119 78th St #203, Howard Beach, NY 11414"
"18611",748000,0,"1",1506,"East New York","sold","62 Weldon St, Brooklyn, NY 11208"
"18711",560000,0,"1",1116,"East New York","sold","542 Essex St, Brooklyn, NY 11208"
"18811",1110000,6,"3",2264,"East New York","sold","311 Hemlock St, Brooklyn, NY 11208"
"18911",294000,1,"1",NA,"East New York","sold","200 Cozine Ave #2B, Brooklyn, NY 11207"
"19011",815000,7,"4",NA,"East New York","sold","667 Linwood St, Brooklyn, NY 11208"
"19111",689000,4,"3",NA,"East New York","sold","311 Barbey St, Brooklyn, NY 11207"
"19211",10,5,"2",1598,"East New York","sold","710 Snediker Ave, Brooklyn, NY 11207"
"19311",3e+05,0,"1",638,"East New York","sold","190 Cozine Ave #6, Brooklyn, NY 11207"
"19410",562500,0,"1",1701,"East New York","sold","50 Barbey St, Brooklyn, NY 11207"
"19511",10,0,"1",1968,"East New York","sold","110 Sunnyside Ave, Brooklyn, NY 11207"
"19611",840000,5,"2",NA,"East New York","sold","796 Miller Ave, Brooklyn, NY 11207"
"19711",500,0,"1",2940,"East New York","sold","1434 Loring Ave, Brooklyn, NY 11208"
"19810",490000,2,"1",1248,"East New York","sold","603 Hemlock St, Brooklyn, NY 11208"
"19911",851350,6,"2",1933,"East New York","sold","302 Pennsylvania Ave, Brooklyn, NY 11207"
"20011",850000,6,"2",2040,"East New York","sold","122 Weldon St, Brooklyn, NY 11208"
"20111",645000,5,"3",NA,"East New York","sold","90 Wyona St, Brooklyn, NY 11207"
"20211",960000,0,"1",2160,"East New York","sold","2789 Atlantic Ave, Brooklyn, NY 11207"
"20311",295000,2,"1",800,"East New York","sold","224 Highland Blvd #714, Brooklyn, NY 11207"
"20411",918000,8,"5",2800,"East New York","sold","143 Grant Ave, Brooklyn, NY 11208"
"20511",395349,8,"1",3762,"East New York","sold","409 Shepherd Ave #4, Brooklyn, NY 11208"
"20611",560000,3,"2",1296,"East New York","sold","509 Alabama Ave, Brooklyn, NY 11207"
"20711",970000,5,"3",NA,"East New York","sold","227 Grant Ave, Brooklyn, NY 11208"
"20811",998000,7,"4",NA,"East New York","sold","49 Ashford St, Brooklyn, NY 11207"
"20910",3e+05,0,"1",1095,"East New York","sold","495 Schenck Ave, Brooklyn, NY 11207"
"21011",3e+05,0,"1",621,"East New York","sold","1065 Vermont St #5, Brooklyn, NY 11207"
"21111",870000,7,"3",1700,"East New York","sold","505 Vermont St, Brooklyn, NY 11207"
"21211",540000,0,"1",1296,"East New York","sold","530 Alabama Ave, Brooklyn, NY 11207"
"21311",736360,5,"2",NA,"East New York","sold","45 Shepherd Ave, Brooklyn, NY 11208"
"21411",750000,0,"1",1798,"East New York","sold","389 Pine St, Brooklyn, NY 11208"
"21511",425000,3,"2",1960,"East New York","sold","172 Milford St, Brooklyn, NY 11208"
"21611",470000,3,"3",NA,"East New York","sold","595 Glenmore Ave, Brooklyn, NY 11207"
"21710",295000,2,"1",800,"East New York","sold","224 Highland Blvd #714, Brooklyn, NY 11207"
"21810",748000,4,"2",NA,"East New York","sold","62 Weldon St, Brooklyn, NY 11208"
"21910",985000,10,"3",3420,"East New York","sold","32 Nichols Ave, Brooklyn, NY 11208"
"22010",914000,8,"4",3900,"East New York","sold","323 Atkins Ave, Brooklyn, NY 11208"
"22110",887000,4,"3",2000,"East New York","sold","449 Berriman St, Brooklyn, NY 11208"
"22210",780000,6,"3",NA,"East New York","sold","627 Lincoln Ave, Brooklyn, NY 11208"
"22310",30000,0,"1",2000,"East New York","sold","915 Sutter Ave, Brooklyn, NY 11207"
"22410",599000,3,"2",NA,"East New York","sold","427 Snediker Ave, Brooklyn, NY 11207"
"22510",650000,3,"3",NA,"East New York","sold","45 Crosby Ave, Brooklyn, NY 11207"
"22610",630000,4,"3",2160,"East New York","sold","110 Doscher St, Brooklyn, NY 11208"
"22710",650000,2,"2",1916,"East New York","sold","237 Vermont St, Brooklyn, NY 11207"
"22810",355000,2,"1",896,"East New York","sold","380 Cozine Ave #9J, Brooklyn, NY 11207"
"22910",10,6,"2",NA,"East New York","sold","77 Euclid Ave, Brooklyn, NY 11208"
"23010",975000,6,"4",2400,"East New York","sold","452 Linwood St, Brooklyn, NY 11208"
"23110",850000,5,"3",1568,"East New York","sold","769 Williams Ave, Brooklyn, NY 11207"
"23210",356000,0,"1",770,"East New York","sold","400 Cozine Ave #14, Brooklyn, NY 11207"
"23310",665000,5,"3",NA,"East New York","sold","80 Autumn Ave, Brooklyn, NY 11208"
"23410",378000,4,"3",1408,"East New York","sold","378 Drew St, Brooklyn, NY 11208"
"23510",730000,5,"3",1550,"East New York","sold","377 Jerome St, Brooklyn, NY 11207"
"23610",640000,0,"1",1260,"East New York","sold","351 Warwick St, Brooklyn, NY 11207"
"23710",5e+05,3,"3",1400,"East New York","sold","222 McKinley Ave, Brooklyn, NY 11208"
"23810",458000,4,"1",1280,"East New York","sold","715 Logan St, Brooklyn, NY 11208"
"23910",927000,6,"3",1600,"East New York","sold","467 Milford St, Brooklyn, NY 11208"
"24010",710000,0,"1",1636,"East New York","sold","446 Ridgewood Ave, Brooklyn, NY 11208"
"24110",975000,0,"1",1500,"East New York","sold","133 Crystal St, Brooklyn, NY 11208"
"24210",960000,2,"1",NA,"East New York","sold","2789 Atlantic Ave #1, Brooklyn, NY 11207"
"24310",1215000,7,"4",NA,"East New York","sold","596 Georgia Ave, Brooklyn, NY 11207"
"24410",428000,4,"3",NA,"East New York","sold","190 Wyona St, Brooklyn, NY 11207"
"24510",8e+05,9,"3",1908,"East New York","sold","84 Autumn Ave, Brooklyn, NY 11208"
"24610",865000,4,"3",1776,"East New York","sold","79 Vermont St, Brooklyn, NY 11207"
"24710",7e+05,9,"6",NA,"East New York","sold","141 Cleveland St, Brooklyn, NY 11208"
"24810",445000,3,"2",NA,"East New York","sold","877 Glenmore Ave, Brooklyn, NY 11208"
"24910",887000,5,"3",NA,"East New York","sold","449 Berriman St #A, Brooklyn, NY 11208"
"25010",645000,4,"2",1448,"East New York","sold","816 Barbey St, Brooklyn, NY 11207"
"25110",10,0,"1",2120,"East New York","sold","295 Lincoln Ave, Brooklyn, NY 11208"
"25210",10,0,"1",2244,"East New York","sold","955 Autumn Ave, Brooklyn, NY 11208"
"25310",1110000,5,"3",NA,"East New York","sold","311-313 Hemlock St, Brooklyn, NY 11208"
"25410",7e+05,7,"2",2080,"East New York","sold","261 Barbey St, Brooklyn, NY 11207"
"25510",620000,3,"2",NA,"East New York","sold","581 Lincoln Ave, Brooklyn, NY 11208"
"25610",4e+05,0,"1",2480,"East New York","sold","180 Arlington Ave, Brooklyn, NY 11207"
"25710",460000,7,"3",2160,"East New York","sold","608 Snediker Ave, Brooklyn, NY 11207"
"25810",315000,0,"1",1683,"East New York","sold","395 Warwick St, Brooklyn, NY 11207"
"25910",1398049,0,"1",5625,"East New York","sold","461 New Lots Ave, Brooklyn, NY 11207"
"26010",990000,0,"1",3750,"East New York","sold","110 Van Siclen Ave, Brooklyn, NY 11207"
"26110",4e+05,3,"2",1186,"East New York","sold","380 Cozine Ave #1D, Brooklyn, NY 11207"
"26210",840000,5,"2",2500,"East New York","sold","538 Pine St, Brooklyn, NY 11208"
"26310",9e+05,4,"3",NA,"East New York","sold","93 Logan St, Brooklyn, NY 11208"
"26410",950000,6,"4",3300,"East New York","sold","718 New Jersey Ave, Brooklyn, NY 11207"
"26510",950000,7,"3",2090,"East New York","sold","207 Pine St, Brooklyn, NY 11208"
"26610",780000,0,"1",1878,"East New York","sold","3371 Fulton St, Brooklyn, NY 11208"
"26710",725000,0,"1",3000,"East New York","sold","1277 Sutter Ave #4, Brooklyn, NY 11208"
"26810",560000,6,"3",2128,"East New York","sold","191 Malta St, Brooklyn, NY 11207"
"26910",10000,4,"2",1692,"East New York","sold","779 Williams Ave, Brooklyn, NY 11207"
"27010",875000,5,"3",2475,"East New York","sold","829 Ashford St, Brooklyn, NY 11207"
"27110",882750,6,"3",NA,"East New York","sold","112 Sunnyside Ave, Brooklyn, NY 11207"
"27210",691000,6,"3",NA,"East New York","sold","77 Pine St, Brooklyn, NY 11208"
"27310",456300,3,"1",1272,"East New York","sold","178 Crystal St, Brooklyn, NY 11208"
"27410",149000,0,"1",3120,"East New York","sold","2565 Pitkin Ave, Brooklyn, NY 11208"
"27510",510000,0,"1",1062,"East New York","sold","571 Eldert Ln, Brooklyn, NY 11208"
"27610",608000,5,"3",1541,"East New York","sold","766 Barbey St, Brooklyn, NY 11207"
"27710",10,0,"1",1260,"East New York","sold","337 Jamaica Ave, Brooklyn, NY 11207"
"27810",46000,0,"1",2076,"East New York","sold","180 Essex St, Brooklyn, NY 11208"
"27910",599000,3,"2",NA,"East New York","sold","555 Hendrix St, Brooklyn, NY 11207"
"28010",545000,0,"1",1640,"East New York","sold","718 Walker St, Brooklyn, NY 11239"
"28110",835000,0,"1",2420,"East New York","sold","612 Autumn Ave, Brooklyn, NY 11208"
"28210",832500,6,"3",2500,"East New York","sold","681 Van Siclen Ave, Brooklyn, NY 11207"
"28310",865400,3,"1",2096,"East New York","sold","434 Drew St, Brooklyn, NY 11208"
"28410",875000,6,"5",NA,"East New York","sold","Address Not Disclosed, Brooklyn, NY 11208"
"28510",1050000,5,"3",NA,"East New York","sold","242 Warwick St, Brooklyn, NY 11207"
"28610",945000,8,"5",2180,"East New York","sold","669 Schenck Ave, Brooklyn, NY 11207"
"28710",283000,0,"1",638,"East New York","sold","1019 Van Siclen Ave #9, Brooklyn, NY 11207"
"28810",1,0,"1",1370,"East New York","sold","22 Norwood Ave, Brooklyn, NY 11208"
"28910",1100000,8,"3",3056,"East New York","sold","149 Chestnut St, Brooklyn, NY 11208"
"29010",625000,3,"2",1116,"East New York","sold","569 Hendrix St, Brooklyn, NY 11207"
"29110",5e+05,0,"1",1132,"East New York","sold","658 Belmont Ave, Brooklyn, NY 11207"
"29210",965000,6,"3",NA,"East New York","sold","3434 Fulton St, Brooklyn, NY 11208"
"29310",10,6,"4",2228,"East New York","sold","167 Arlington Ave, Brooklyn, NY 11207"
"29410",995000,7,"4",NA,"East New York","sold","596 Hegeman Ave, Brooklyn, NY 11207"
"29510",765000,4,"2",NA,"East New York","sold","28 Elton St, Brooklyn, NY 11208"
"29610",550000,2,"2",NA,"East New York","sold","909 Blake Ave, Brooklyn, NY 11207"
"29710",645000,3,"4",NA,"East New York","sold","150 Vermont St, Brooklyn, NY 11207"
"29810",570000,3,"2",1620,"East New York","sold","616 Egan St, Brooklyn, NY 11239"
"29910",910000,5,"3",NA,"East New York","sold","33 Sheridan Ave, Brooklyn, NY 11208"
"30010",355000,2,"2",836,"East New York","sold","12149 Flatlands Ave #3-A, Brooklyn, NY 11207"
"30110",10,0,"1",1944,"East New York","sold","1002 Barbey St, Brooklyn, NY 11207"
"30210",320000,5,"3",1560,"East New York","sold","737 Georgia Ave, Brooklyn, NY 11207"
"30310",1200000,9,"3",NA,"East New York","sold","226 Fountain Ave, Brooklyn, NY 11208"
"30410",757406,6,"5",1600,"East New York","sold","779 Logan St, Brooklyn, NY 11208"
"30510",999000,7,"4",NA,"East New York","sold","198 Highland Pl, Brooklyn, NY 11208"
"30610",475000,4,"3",NA,"East New York","sold","659 Liberty Ave, Brooklyn, NY 11207"
"30710",740000,5,"3",2376,"East New York","sold","176 Sheridan Ave, Brooklyn, NY 11208"
"30810",115000,0,"1",NA,"East New York","sold","Barbey St, Brooklyn, NY 11207"
"30910",8e+05,0,"1",4560,"East New York","sold","430 Ridgewood Ave, Brooklyn, NY 11208"
"31010",850000,9,"3",2478,"East New York","sold","198 Hendrix St, Brooklyn, NY 11207"
"31110",852000,2,"4",1192,"East New York","sold","154 Nichols Ave, Brooklyn, NY 11208"
"31210",7e+05,5,"3",3135,"East New York","sold","1148 Sutter Ave, Brooklyn, NY 11208"
"31310",349888,0,"1",898,"East New York","sold","190 Cozine Ave #6, Brooklyn, NY 11207"
"31410",490000,3,"2",NA,"East New York","sold","173 Crystal St, Brooklyn, NY 11208"
"31510",840000,0,"1",2444,"East New York","sold","860 Elton St, Brooklyn, NY 11208"
"31610",508000,3,"4",NA,"East New York","sold","11 Adler Pl, Brooklyn, NY 11208"
"31710",7e+05,0,"1",2248,"East New York","sold","574 Drew St, Brooklyn, NY 11208"
"31810",275000,1,"1",NA,"East New York","sold","1019 Van Siclen Ave #98G, Brooklyn, NY 11207"
"31910",290000,0,"1",622,"East New York","sold","12421 Flatlands Ave #3F, Brooklyn, NY 11208"
"32010",1050000,10,"6",2750,"East New York","sold","235 Richmond St, Brooklyn, NY 11208"
"32110",1050000,10,"6",2750,"East New York","sold","235 Richmond St, Brooklyn, NY 11208"
"32210",875000,5,"2",NA,"East New York","sold","573 Jerome St, Brooklyn, NY 11207"
"32310",780000,9,"3",NA,"East New York","sold","83 Ridgewood Ave, Brooklyn, NY 11208"
"32410",495000,6,"5",NA,"East New York","sold","595 Van Siclen Ave, Brooklyn, NY 11207"
"32510",1190000,2,"2",1050,"East New York","sold","97-101 Avenue B, New York, NY 10009"
"32610",335000,2,"1",808,"East New York","sold","971 Jerome St #4L, Brooklyn, NY 11207"
"32710",750000,6,"2",2000,"East New York","sold","686 Alabama Ave, Brooklyn, NY 11207"
"32810",975000,3,"2",NA,"East New York","sold","3148 Fulton St, Brooklyn, NY 11208"
"32910",473000,0,"1",2760,"East New York","sold","170 Atkins Ave, Brooklyn, NY 11208"
"33010",770000,4,"3",NA,"East New York","sold","750 Lincoln Ave, Brooklyn, NY 11208"
"33110",710000,6,"3",NA,"East New York","sold","446 Ridgewood Ave, Brooklyn, NY 11208"
"33210",725000,4,"2",NA,"East New York","sold","740 Shepherd Ave, Brooklyn, NY 11208"
"33310",503000,4,"2",NA,"East New York","sold","11 Adler Pl #E, Brooklyn, NY 11208"
"33410",530000,4,"1",1478,"East New York","sold","15 Adler Pl, Brooklyn, NY 11208"
"33510",125000,0,"1",2044,"East New York","sold","687 Hemlock St, Brooklyn, NY 11208"
"33610",7e+05,4,"3",NA,"East New York","sold","1061 Belmont Ave, Brooklyn, NY 11208"
"33710",1300000,9,"5",3375,"East New York","sold","235A Cooper St, Brooklyn, NY 11207"
"33810",8e+05,0,"1",2880,"East New York","sold","80 Schenck Ave, Brooklyn, NY 11207"
"33910",1081500,5,"3",2331,"East New York","sold","135 Weldon St, Brooklyn, NY 11208"
"34010",875500,6,"3",3000,"East New York","sold","442 Wyona St, Brooklyn, NY 11207"
"34110",710000,6,"2",1834,"East New York","sold","531 Cleveland St, Brooklyn, NY 11208"
"34210",610000,5,"3",NA,"East New York","sold","620 Ashford St, Brooklyn, NY 11207"
"34310",870000,5,"2",NA,"East New York","sold","75 Etna St, Brooklyn, NY 11208"
"34410",920000,5,"3",NA,"East New York","sold","196 Autumn Ave, Brooklyn, NY 11208"
"34510",840000,6,"3",1900,"East New York","sold","860 Elton St, Brooklyn, NY 11208"
"34610",349888,2,"1",NA,"East New York","sold","190 Cozine Ave #8C, Brooklyn, NY 11207"
"34710",980000,9,"3",NA,"East New York","sold","666 Glenmore Ave, Brooklyn, NY 11207"
